calc_postcode_district,calc_postcode_area,osm_type,osm_id,id,lat,lon,name,operator,photo_url1,photo_url2,photo_url3,photo_url4,photo_url5,founded,description,has_pub_garden,has_live_music,has_food_available,has_dog_friendly,has_pool_darts,has_accommodation,addr_housenumber,addr_street,phone,website,wikidata,opening_hours,opening_hours_a,opening_hours_b,opening_hours_c,opening_hours_d,opening_hours_e,opening_hours_f,conf_description,conf_phone,conf_founded,conf_operator,conf_has_pub_garden,conf_has_live_music,has_live_sport_tv,conf_has_live_sport_tv,conf_has_food_available,conf_has_dog_friendly,conf_has_pool_darts,conf_has_accommodation,fc_status,fc_error,fc_quality_flags,fc_quality_note,,fcs_status,fcs_error,fcs_query,fcs_source_url,fcs_source_title,fcs_website_guess,fcs_website_conf,fcs_quality_flags,fcs_quality_note,
W1W,W,way,276146932,way/276146932,51.5193164,-0.1407249,Crown & Sceptre,,,,,,,,"The Crown & Sceptre is a classic British pub with a contemporary design, set on the corner of Titchfield Street in Fitzrovia, London. The pub is described as offering an authentic pub experience with a vibrant atmosphere. It’s positioned as a laid-back yet memorable place for drinking and dining, with flavoursome food and an explorative drinks menu. Visitors can book a table online and order at the table, and there are links to events and a reduced menu.",,,TRUE,,,,86,Great Titchfield Street,+44 20 7307 9971,https://www.thecrownandsceptrew1.co.uk/,,Mo-Sa 10:00-23:00, Su 12:00-22:30,,,,,,0.86,0.95,0,0.35,0,0,,0,0.9,0,0,0,ok,,,,,,,,,,,,,,
W1W,W,way,345140316,way/345140316,51.5198684,-0.142414,Horse and Groom,Samuel Smith's Brewery,,,,,,,"A cosy, conversation-first British pub on Great Portland Street, known for house-brewed Samuel Smith’s drinks and a proper Victorian interior. Expect comfort food alongside classic pints—scampi, burgers and nachos are mentioned—plus a darts room, a vaulted snug and an upstairs dining area with a working fireplace. It’s positioned as a laid-back spot for a meal or casual drinks with friends, with a no-nonsense approach (cash only and no phones/laptops/music).",,,TRUE,,,,128,Great Portland Street,,,,,,,,,,,0.78,0,0,0.55,0,0.62,,0,0.9,0,0.7,0,,,,,,ok,,"""Horse and Groom"" 128 Great Portland Street London pub",https://www.facebook.com/londonpubmap/posts/the-horse-groom128-great-portland-st-london-w1w-6psthe-horse-groom-is-a-beautifu/858785287033784/,"The Horse & Groom 128 Great Portland St, London W1W 6PS The ...",,0,,,
W1W,W,way,345696147,way/345696147,51.5185115,-0.1402942,Kings Arms,,,,,,,1759,"The Kings Arms is a traditional London pub dating from 1759, rebuilt a century later by W Finch Hill. Set in the heart of Fitzrovia, it offers Hertfordshire brewed cask and keg beers, world lagers, and a fantastic wine selection, plus British bar snacks and breakfast served all week long. Above the pub are seven boutique bedrooms with features like a copper bath, four poster bed, and views of the BT Tower. The venue also hosts Open Mic Night every Friday at 7:00pm, and is described as a characterful place with quirks, corners, and stairs (no lift).",,TRUE,TRUE,,,TRUE,68,Great Titchfield Street,,https://www.kingsarmsw1.co.uk/,,,,,,,,,0.93,0,0.95,0,0,0.95,,0,0.9,0,0,0.95,ok,,,,,,,,,,,,,,
W1W,W,node,6185626255,node/6185626255,51.5199434,-0.1432132,Stag's Head,,,,,,,,,,,,,,,102,New Cavendish Street,,,,,,,,,,,0.45,0,0,0,0,0,,0,0,0,0,0,,,,,,ok,,"""Stag's Head"" 102 New Cavendish Street London pub",https://www.facebook.com/groups/mylondonpubs/posts/1286895553489984/,"A very festive Stags Head, 102 New Cavendish St, W1G 0PG, last ...",,0,,"Only brief social snippets are provided; they confirm the venue name and address but do not mention food, garden, live music, TV sport, dogs, games, accommodation, phone, or an official website.",
W1W,W,node,312159181,node/312159181,51.523319,-0.143984,The Albany,,,,,,,,,,,TRUE,,,,240-242,Great Portland Street,020 7387 0221,https://www.thealbanyw1w.co.uk/menus/mainmenu,,,,,,,,,0.62,0.9,0,0,0,0,,0,0.85,0,0,0,,,,,,ok,,"""The Albany"" 240-242 Great Portland Street London pub",https://www.thealbanyw1w.co.uk/menus/mainmenu,Pub Food in London - Menu & Bookings - The Albany,https://www.thealbanyw1w.co.uk/menus/mainmenu,0.78,,,
W1W,W,way,244772127,way/244772127,51.5167819,-0.1414027,The Cock Tavern,Samuel Smith,https://commons.wikimedia.org/wiki/Special:FilePath/Cock%2C_Fitzrovia%2C_W1_(2388671646).jpg,,,,,,"The Cock Tavern offers pub classics and some lighter dishes, with chefs focused on delighting customers. The drinks section highlights Samuel Smith’s beers brewed at the Old Brewery in Tadcaster, including cask Old Brewery Bitter served from oak casks in the pub cellar, plus house wines and a selection of spirits. The venue also supports parties and private hire, with a downstairs reservation option for up to 20 standing and an upstairs capacity for up to 100 standing. There’s also a “Darts Package” that includes darts, food and drinks, and sharing boards.",,,TRUE,,,,27,Great Portland Street,07734 852620,https://cocktavern-london.co.uk/,Q132732809,,,,,,,,0.78,0.9,0.55,0.45,0,0,,0,0.85,0,0.7,0,ok,,,,,,,,,,,,,,
W1W,W,way,148695430,way/148695430,51.5176529,-0.1418638,The George,Ardent Pub Group,https://commons.wikimedia.org/wiki/Special:FilePath/The_George_(20708366678).jpg,,,,,1799,"If pubs could talk, this one would have a lot to say. As a central hub for the political, cultural and social movements of the late 18th century, home to writers and poets in the 20th century, and in recent years, a favourite haunt of locals and travellers alike, The George has seen it all.",,TRUE,TRUE,,,,55,Great Portland Street,0203 946 3740,https://thegeorge.london/,Q27087166,,,,,,,,0.72,0,0,0,0,0.9,TRUE,0,0,0,0,0,ok,,possible_wrong_website,"The markdown shows a generic 'The page can’t be found' message, so the content may not correspond reliably to the specific pub page.",,,,,,,,,,,
W1W,W,way,431545353,way/431545353,51.5189364,-0.1394686,The Green Man,,,,,,,1809,"Set in the heart of Fitzrovia, this traditional London cider house leans hard into apples, with a wide range of draught ciders alongside real ales and lager. The pub’s rear area is ideal for groups, and there’s extra space upstairs in the Orchard Room, which can be hired out. Expect a characterful, “very green” feel throughout, plus a laid-back place to settle in for an afternoon or evening of cider tasting.",,,,,,,36,Riding House Street,+44 20 7580 9087,https://www.thegreenmanw1.co.uk/,,,,,,,,,0.78,0.95,0.75,0,0,0,,0,0,0,0,0,,,,,,ok,,"""The Green Man"" 36 Riding House Street London pub",https://www.thegreenmanw1.co.uk/,"The Green Man Pub & Restaurant in London, Greater London",https://www.thegreenmanw1.co.uk/,0.95,name_or_location_mismatch,"The Fitzrovia News article notes there are two Fitzrovia pubs called the Green Man, and Londonist warns of another Green Man down the road at Great Portland Street. The provided address/phone appear consistent with the Londonist listing, but the possibility of similarly named venues exists.",
W1W,W,way,659258969,way/659258969,51.5202347,-0.1386516,The King & Queen,Independent,,,,,,,"The King & Queen is a friendly, family run pub in London’s Fitzrovia. We’re well known for our wide range of ales, whiskies, gins, vodkas and link to Bob Dylan.",,TRUE,TRUE,,,,1,Foley Street,020 7636 5619,http://www.thekingandqueenpub.com/,,,,,,,,,0.78,0.95,0,0,0,0.9,,0,0.85,0,0,0,ok,,possible_wrong_website,"The provided markdown content is dominated by unrelated gambling/sports-betting promotions and corporate/industrial group information (e.g., “开云在线登录”, “北京化学工业集团”), with no clear pub-specific details for “The King & Queen”.",,ok,,"""The King & Queen"" 1 Foley Street London pub",https://pubgallery.co.uk/pubs/king-queen-fitzrovia/,"King & Queen, Fitzrovia - Pub Gallery",http://www.thekingandqueenpub.com/,0.9,,,
W1W,W,way,110753811,way/110753811,51.5222206,-0.1441885,The Lucky Saint,,,,,,,,"The Lucky Saint is an alcohol-free beer brand that has lovingly restored a historic London pub in the heart of Marylebone. It offers an excellent selection of both alcohol-free and alcoholic drinks, plus a light menu featuring pub classics. The venue also has an event space available for private hire, described as a cosy spot for team days or afterwork socials. Opening hours are listed, with Sunday closed.",,,,,,,58,Devonshire Street,,https://luckysaint.co/pages/the-lucky-saint-pub-london-w1,,,,,,,,,0.86,0,0,0.62,0,0,,0,0.74,0,0,0,ok,,,,,,,,,,,,,,
W1W,W,way,659467810,way/659467810,51.5203515,-0.1407759,The Ship,,,,,,,,"The Ship is a traditional London pub in the heart of Fitzrovia, dating back over 250 years. It’s described as one of London’s last remaining independent pubs and is a Grade II listed building, keeping its heritage while offering a traditional British pub setting. The pub is located on the corner of New Cavendish Street and Hanson Street and serves a wide selection of beers, ales, wines and spirits. The venue also has a function room with a private bar for events, and it hosts regular entertainment such as Fitzrovia Comedy Club, Busy Lady Bingo, and monthly quiz nights.",,,,,,,134,New Cavendish Street,2076366301,https://theshipw1.com/,,,,,,,,,0.92,0.98,0.2,0.55,0,0,,0,0.25,0,0,0,ok,,,,,,,,,,,,,,
W1W,W,way,183024352,way/183024352,51.5189024,-0.1413529,Yorkshire Grey,Samuel Smith,https://commons.wikimedia.org/wiki/Special:FilePath/Yorkshire_Grey%2C_Langham_Street%2C_March_2016_01.jpg,,,,,,"Tucked away in Fitzrovia backstreets, this cosy little pub is all about fireside comfort—roaring fire, wooden screens and long padded benches for lingering. It can be lively during the week with BBC staff, but there are calmer moments too, especially if you arrive early on a Saturday. Expect classic pub drinks, including Sam Smith own brand, in a warm, intimate setting that feels like a proper hideaway from the West End bustle.",,,,,,,46,Langham Street,442076364788,,Q18162297,,,,,,,,0.78,0.95,0,0,0,0,,0,0,0,0,0,,,,,,ok,,"""Yorkshire Grey"" 46 Langham Street London pub",https://www.facebook.com/groups/mylondonpubs/posts/866790355500508/,The 'Yorkshire Grey' - Langham Street - London W1 ... - Facebook,,0,,Londonist lists the phone number and address, Yelp mentions a new menu but the provided snippet doesn’t clearly confirm food availability beyond that.
W2,W,supabase,,5358fac6-0b9d-42f1-9a0d-c1834240f62e,51.5149,-0.17577,Bear,Craft Beer Co,,,,,,,"Set back from the bustle of Paddington, this craft-beer pub in Spring Street has a modern, welcoming feel with a basement seating area. Expect a serious beer selection across keg, cask and bottles, plus tasty food served from the kitchen throughout the day. It’s a great spot for a more civilised pint on busy nights, with friendly staff and a lively atmosphere that still feels relaxed away from the station crowds.",,,TRUE,,,,,,(020) 7262 3907,https://www.thebearpaddington.com/,,,,,,,,,0.78,0.95,0.2,0.7,0.1,0.15,,0.1,0.9,0.1,0.1,0.1,,,,,,ok,,"""Bear"" W2 London pub",https://www.thebearpaddington.com/events,Events at The Bear,https://www.thebearpaddington.com/,0.95,,,
W2,W,node,3813178074,node/3813178074,51.5167823,-0.1764521,Beer House,SSP UK,,,,,,,,,,,,,,,,,https://thebeerhouseuk.com/locations/paddington/,,Mo-Sa 11:00-22:00, Su 11:00-20:00,,,,,,,,,,,,,,,,,,scrape_failed,empty_markdown,scrape_failed,empty_markdown,,,,,,,,,,,
W2,W,node,2492718707,node/2492718707,51.5190539,-0.1705643,Brewdog Paddington,BrewDog,,,,,,,"BrewDog Paddington is a bar right by Paddington Station and close to the canal in West London. It offers stacked burgers, “infamous wings” and other bar food, alongside a lineup of fresh craft beer on tap. The venue also has a relaxed co-working space and shuffleboard for friendly competition. There are regular food-focused offers such as Wings Wednesday (unlimited wings) and a Lunch Club deal, plus kids eat free during a specified half term. The page also promotes live sport (rugby, football and tennis) and experiences like beer schools and Desk Dog co-working.",,,TRUE,,,,Unit 1,West End Quay,020 3026 9769,https://brewdog.com/pages/bars/paddington,,,,,,,,,0.9,0.95,0,0.85,0,0,TRUE,0.95,0.95,0,0.7,0,ok,,,,,,,,,,,,,,
W2,W,node,375792331,node/375792331,51.5157797,-0.1745199,Dickens Tavern,Greene King,,,,,,,"The Dickens Tavern Paddington is a traditional, Charles Dickens-themed pub with a warm atmosphere and an excellent selection of drinks. It sits opposite Paddington Station, making it a convenient stop for food and drinks. The venue offers a menu of pub classics and small plates, including Sunday roasts with classic trimmings. Facilities include WiFi, cashless service, and a pool table. It’s also family friendly and dog friendly, and it shows Sky Sports and TNT Sports, with promotions for major rugby and live football events.",,,TRUE,TRUE,TRUE,,25,London Street,,https://www.greeneking.co.uk/pubs/greater-london/dickens-tavern,,,,,,,,,0.86,0,0,0.55,0,0,TRUE,0.95,0.95,0.9,0.85,0,ok,,,,,,,,,,,,,,
W2,W,way,155494899,way/155494899,51.5169157,-0.1729579,Fountains Abbey,Greene King,,,,,,,"The Fountains Abbey in Paddington is a pub dating back to the 19th century, frequented by Alexander Flemyng. It serves real ales and classic pub food in a family-friendly setting. The venue offers a beer garden (weather permitting) and has Sky Sports and TNT Sports, with big-screen TV coverage for live football and rugby events such as the Six Nations and World Cup bookings. Facilities listed include WiFi and functions, plus a dining room experience for special occasions. The site also promotes menus, dish highlights, and private dining.",TRUE,,TRUE,TRUE,,,109,Praed Street,,https://www.greeneking.co.uk/pubs/greater-london/fountains-abbey,,,,,,,,,0.86,0,0.2,0.55,0.9,0,TRUE,0.95,0.95,0.85,0,0,ok,,,,,,,,,,,,,,
W2,W,node,4810177421,node/4810177421,51.5188127,-0.1761484,Heist Bank,,,,,,,,"Heist Bank is Paddington’s “playground” with a lively, games-focused vibe. The venue offers pizza and cold craft beer, plus a games area with board games and a pool table. There’s also a terrace mentioned in the page imagery. The “What’s On” section highlights regular DJ nights every Thursday from 6.30pm, along with karaoke. Menus for food and drinks are available via downloadable links, and the site promotes party bookings and private hires. Overall, it’s positioned as a fun spot for groups looking for pizza, drinks, and games.",,,TRUE,,TRUE,,5,North Wharf Road,+44 20 7723 8080,https://heistbank.com/,,Mo 12:00-22:00, Tu 12:00-23:00, We-Th 12:00-23:30, Fr-Sa 12:00-24:00, Su 12:00-20:00,,,0.86,0.95,0,0,0.35,0.2,,0,0.95,0,0.9,0,ok,,,,,,,,,,,,,,
W2,W,way,761312030,way/761312030,51.5123734,-0.1891188,Kings Head,Greene King,,,,,,1824,"The Kings Head, Bayswater is a charming, historic pub with roots going back to 1824, later rebuilt in 1926. It’s described as family-friendly and dog-friendly, with disabled facilities available. The pub offers a seasonal specials menu and “delicious pub food”, including a Sunday roast. For drinks, there’s a range of beers and a menu worth discovering. The venue also has a beer garden (weather permitting) and WiFi. Sports fans can watch live rugby (Six Nations) and live football, with Sky Sports and TNT Sports mentioned, plus big-screen match viewing and fixtures. Overall, it’s positioned as a welcoming local for gatherings and match days.",TRUE,,TRUE,TRUE,,,33,Moscow Road,+44 20 7229 4233,https://www.greeneking.co.uk/pubs/greater-london/kings-head,,,,,,,,,0.9,0,0.85,0.7,0.95,0,TRUE,0.95,0.9,0.95,0,0,ok,,,,,,,,,,,,,,
W2,W,way,107155373,way/107155373,51.512317,-0.1898887,Phoenix,Greene King,,,,,,,"The Phoenix Bayswater is a traditional corner pub in Bayswater with a family-friendly atmosphere. It’s known for food such as a Sunday roast, burgers, pies and comfort classics, with options including vegetarian and vegan dishes. The pub also offers a menu of small plates and pub classics, plus takeaway and delivery. For sport fans, it shows live rugby and live football, including major tournaments like the Six Nations and other competitions, with Sky Sports and TNT Sports mentioned. Facilities include WiFi, cashless service, and a pool table. The venue is also listed as dog friendly and disabled facilities are available.",,,TRUE,TRUE,TRUE,,51,Moscow Road,,https://www.greeneking.co.uk/pubs/greater-london/phoenix,,,,,,,,,0.86,0,0,0.55,0,0,TRUE,0.95,0.95,0.9,0.85,0,ok,,,,,,,,,,,,,,
W2,W,way,753467777,way/753467777,51.5136724,-0.187465,Prince Alfred,,,,,,,1851,"The Prince Alfred is a friendly, modern local pub in Bayswater (Queensway), bringing people together as part of the community since 1851. It offers classic, home-cooked pub food alongside quality drinks, with occasions ranging from weekday lunches and after-work drinks to competitive socialising. The venue features AR darts and shuffleboard, plus regular live music nights with acoustic and full band performances. It also shows live sport, including big tournaments, making it a go-to spot for both entertainment and match-day viewing. The pub also offers event space for private hire.",,TRUE,TRUE,,TRUE,,112,Queensway,+44 20 7229 1474,https://prince-alfred.co.uk/,,"Mo-Th 12:00-23:00, Fr,Sa 12:00-24:00, Su 12:00-22:30",,,,,,,0.93,0,0.95,0,0,0.98,TRUE,0.95,0.98,0,0.9,0,ok,,,,,,,,,,,,,,
W2,W,way,42030132,way/42030132,51.5173439,-0.1801918,Prince of Wales,,,,,,,,"The Prince of Wales is a typical London pub in Paddington, located about one minute from Paddington Station. It’s known for excellent food and has two large heated areas. The site highlights drinks and links to drinks and food menus. It also states that food is served Monday to Friday from 12:00–22:00 and on Saturday from 12:00–21:00, suggesting a full food offering alongside drinks. The page also mentions functions, and includes a gallery section.",,,TRUE,,,,2,Cleveland Terrace,,https://www.princeofwalespaddington.co.uk/index,,,,,,,,,0.86,0,0,0,0,0,,0,0.95,0,0,0,ok,,,,,,,,,,,,,,
W2,W,way,733941338,way/733941338,51.5182131,-0.1698328,Royal Exchange,,,,,,,,"The Royal Exchange is an independently owned, traditional British pub serving draft beers and cocktails. It hosts DJ nights (including themed nights like Japanese, Country & Reggae Western, and European) and offers private hire for birthdays, special occasions, and gatherings. The pub is also set up for live sport, with three screens showing football and other sporting events. The page mentions a Tyburn Fair sponsorship and welcomes families, dogs, cats and all well-wishers at that event. Overall, it’s presented as a cosy local spot with a friendly, welcoming atmosphere.",,,,,,,26,Sale Place,,https://royalexchangepub.co.uk/,,,,,,,,,0.9,0,0,0.55,0,0,TRUE,0.95,0,0.6,0,0,ok,,,,,,,,,,,,,,
W2,W,way,155488603,way/155488603,51.5154924,-0.1746004,Sawyers Arms,Greene King,,,,,,1854,"The Sawyers Arms, Paddington is a traditional, family-friendly pub with historic character. Originally built as a fishmonger's shop in 1854, it’s described as full of charm with wood-panelled interiors and seating across multiple floors. Set among the busy offices of Paddington, it’s close to Paddington station and about a ten-minute walk from Hyde Park. The pub offers freshly cooked pub food and a drinks range, including classic dishes like beer-battered fish and chips and steak and ale pie, plus breakfast and Sunday roasts. It’s also dog-friendly and has free WiFi that extends to an outdoor beer garden.",,,TRUE,TRUE,,,8-9,London Street,,https://www.greeneking.co.uk/pubs/greater-london/sawyers-arms,,,,,,,,,0.9,0,0.85,0.55,0.7,0,,0.6,0.95,0.95,0,0,ok,,,,,,,,,,,,,,
W2,W,way,517877764,way/517877764,51.5129481,-0.1747397,Stablehand,,,,,,,1839,"The Stablehand is a British gastro pub built in 1839 on an old archery range. It’s described as a cosy, relaxed and friendly neighbourhood spot with wood panelling and velvet furnishings. The pub focuses on British produce, with dishes such as steak, fish pie and sticky toffee pudding, and a wine list featuring English and Welsh vineyards plus some Commonwealth New World classics. The bar offers classic cocktails including the bramble and garden fizz, alongside Scottish whiskeys and gin from the Cotswolds. There are options for lunch, Sunday roast, cocktails & wine, and private/group dining. It also offers table reservations and has set opening hours for both restaurant and bar.",,,TRUE,,,,4,Bathurst Street,+4420 7402 0083,https://thestablehand.co.uk/,,,,,,,,,0.93,0.9,0.95,0,0,0,,0,0.95,0,0,0,ok,,,,,,,,,,,,,,
W2,W,node,30585304,node/30585304,51.5126423,-0.187786,The Bayswater Arms,Taylor Walker,,,,,,,"Set on the corner of Queensway and Moscow Road, this traditional Bayswater pub offers a calm, air-conditioned escape from the bustle outside. Expect a faux-Victorian interior with dark wall finishes and framed local street-scene photos, plus plenty of tables for passing trade and regulars. There’s a beer garden for sunnier days, and the menu focuses on classic pub-grub with lunchtime and evening meals. Cask ale is a highlight, with a family-friendly feel and WiFi available—plus it’s described as dog-friendly, making it a welcoming stop for groups and mates.",TRUE,,TRUE,TRUE,,,,,,https://www.greeneking.co.uk/pubs/greater-london/bayswater-arms,,,,,,,,,0.78,0,0,0,0.9,0,,0,0.95,0.85,0,0,,,,,,ok,,"""The Bayswater Arms"" W2 London pub",https://www.facebook.com/181046311956855,The Bayswater Arms Pub England - Home - Facebook,https://www.greeneking.co.uk/pubs/greater-london/bayswater-arms,0.72,,,
W2,W,node,2261572101,node/2261572101,51.5210275,-0.1842132,The Bridge House,,,,,,,,"Set on an end of terrace in Little Venice, just across the road from Regent’s Canal, this gastro pub pairs oak panelling and an open fire with a cosy, homely feel. Expect a well-stocked bar with regular cask ales on handpump, guest ales, bottled beers, plus a solid wine and spirits list. Food is a daily changing modern British set menu, with dishes like salt and pepper squid, crab on toast and white bait, alongside mains such as burgers, sausages with beer mustard mash and fish cakes—ideal for theatre-goers and local regulars.",,,TRUE,,,,13,Westbourne Terrace Road,442072664326,https://www.thebridgehouselittlevenice.co.uk/,,,,,,,,,0.78,0.95,0,0,0,0,,0,0.9,0,0,0,,,,,,ok,,"""The Bridge House"" 13 Westbourne Terrace Road London pub",https://www.mapquest.com/gb/england/the-bridge-house-523753459,"The Bridge House, 13 Westbourne Terrace Road, London, England W2 6NG, GB - MapQuest",https://www.thebridgehouselittlevenice.co.uk/,0.95,,,
W2,W,way,149060320,way/149060320,51.5100381,-0.1923192,The Champion,,,,,,,,"Set in Notting Hill, this British pub blends a classic interior with a “secret” urban beer garden—perfect for laid-back private dining and engagement parties. Expect cosy, characterful spaces like the Mercury Lounge, with in-house catering available for events. Guests highlight the room and garden, plus good food and attentive hosting, making it a great choice when you want something more intimate than a standard pub night.",TRUE,,TRUE,,,,1,Wellington Terrace,+44 20 7792 4527,https://www.thechampionpub.co.uk/onlinebookingform,,,,,,,,,0.78,0.95,0,0,0.9,0,,0,0.75,0,0,0,,,,,,ok,,"""The Champion"" 1 Wellington Terrace London pub",https://www.tagvenue.com/venues/london/1532/the-champion,"The Champion Venue Hire in London | Reviews, Photos & Prices",https://www.thechampionpub.co.uk/onlinebookingform,0.85,,,
W2,W,way,130524644,way/130524644,51.5148732,-0.1809743,The Cleveland Arms,,,,,,,1852,"The Cleveland Arms is Paddington’s local pub since 1852, set on quiet streets and a 10-minute walk from Lancaster Gate tube station. It’s described as opulent, classic, homely and inviting—ideal for meeting friends or taking the family for a traditional Sunday roast. The pub offers the best wines and beers, plus an ever-evolving small menu of delicious, seasonal food. Menus are curated by chefs focusing on home comforts and seasonal dishes, with full table service in the downstairs dining room and light snacks available throughout the pub. The venue also offers options for dinner parties, drinks parties and private hire.",,,TRUE,,,,28,Chilworth Street,+44 20 7706 1759,https://www.theclevelandarms.com/,,Mo-Sa 12:00-23:00, Su 12:00-22:00,,,,,,0.9,0,0.95,0,0,0,,0,0.95,0,0,0,ok,,,,,,,,,,,,,,
W2,W,way,121101761,way/121101761,51.5191374,-0.1953635,The Cow,,,,,,,,"The Cow is a vibrant pub known for Guinness & oysters, offering prime pub fare with Northern European influences. The menu highlights hearty classics such as fish stew, bangers & mash with onion gravy, and a famous Deluxe Seafood Platter, alongside options like “Pint of Prawns” and lighter dishes such as crab tagliolini. There are Dining Room and Saloon Bar menus available, and guests can reserve a table. The page also mentions private dining and includes customer reviews praising the food, service, and atmosphere.",,,TRUE,,,,89,Westbourne Park Road,,https://thecowlondon.com,,,,,,,,,0.9,0,0,0,0,0,,0,0.95,0,0,0,ok,,,,,,,,,,,,,,
W2,W,way,383103312,way/383103312,51.5145802,-0.1662032,The Duke of Kendal,,https://commons.wikimedia.org/wiki/Special:FilePath/Duke_of_Kendal%2C_Paddington%2C_W2_(2366918441).jpg,,,,,,"Tucked away in Connaught Village, this cosy corner pub mixes traditional favourites with more contemporary dishes. Expect a proper menu plus Sunday roasts served all day. There’s a separate dining room area for a calmer bite, while TVs keep you in the loop with sports games. On Sunday evenings, enjoy a live sing-a-long with a piano, adding a friendly, communal feel. Step outside for an outside terrace when the weather’s good.",TRUE,TRUE,TRUE,,,,36-38,Connaught Street,020 7723 8478,https://www.thedukeofkendal.co.uk/,Q26511583,"Mo-Sa 11:00-23:00; Su 12:00-15:00,19:00-22:30",,,,,,,0.86,0.9,0,0,0.85,0.9,TRUE,0.85,0.95,0,0,0,,,,,,ok,,"""The Duke of Kendal"" 36-38 Connaught Street London pub",https://www.threads.com/@ancestral_enq/post/DXcf-w2DMEH/the-duke-of-kendal-pub-connaught-street-westminster-london-is-one-of-the,"The Duke of Kendal pub, 36 & 38 Connaught Street, London is one ...",https://www.thedukeofkendal.co.uk/,0.95,name_or_location_mismatch,"One source lists the address as 38 Connaught Street W2 2AF, while the prompt context mentions 36-38 Connaught Street W2; the content appears to refer to the same pub but the exact address details vary.",
W2,W,way,226743215,way/226743215,51.520345,-0.1703356,The Green Man,,,,,,,,"A Paddington pub on Edgware Road known for its beer and gin, with Burger Craft burgers that have earned awards. There’s also a PubLove hostel upstairs, giving it a lively, traveller-friendly feel. Open early through late, it’s a handy spot for after-work drinks and a proper meal—especially if you’re after standout burgers alongside classic pub pours.",,,TRUE,,,TRUE,,,020 7723 7980,,,,,,,,,,0.78,0.95,0,0.35,0,0,,0,0.9,0,0,0.85,,,,,,ok,,"""The Green Man"" W2 London pub",https://marble-arch.london/eating-out/the-green-man/,The Green Man - Marble Arch London,http://www.publove.co.uk/green-man-paddington,0.55,name_or_location_mismatch,"The provided results include content for a different venue: a Wikipedia page about the Greene Man on Euston Road (Greene Man), which is not the same as The Green Man at 308 Edgware Road, W2 1DY.",
W2,W,node,7099537759,node/7099537759,51.5153695,-0.1913501,The Hayden,,,,,,,,"The Hayden is a pub in the heart of Notting Hill, offering a selection of food and drinks. It has cosy rooms for a comfortable stay, and guests can book a bedroom. The site promotes offers such as Harbour Wednesdays (£5 Harbour pints), a weekday lunch deal (main and drink for £15, Monday–Thursday 12pm–4pm), and a brunch offer on Saturdays and Sundays (9am–12pm). There’s also delivery & takeaway via Uber Eats and Deliveroo. The pub additionally offers Happy Hour Twins (two-for-one cocktails) and has a function room with a TV screen available for hire.",,,TRUE,,,TRUE,,,,https://www.haydennottinghill.com/,,Mo-Sa 10:00-23:00, Su 10:00-22:30,,,,,,0.9,0,0,0,0,0,,0,0.95,0,0,0.95,ok,,,,,,,,,,,,,,
W2,W,way,739710241,way/739710241,51.5169802,-0.1680924,The Heron,,,,,,,,"The Heron is a warm, traditional West London pub in Paddington, tucked away at the back of Sussex Gardens just off Edgware Road and a few minutes’ walk from Paddington Station. It’s known for a cosy open fire for winter and a sun-trap beer garden for summer drinks. The pub serves premium beers, spirits and wines, including its own Tyburn Session. Downstairs, Thai Zapp offers authentic Thai food with bold regional flavours. The venue is also home to the Handlebar Club, a London moustache club.",TRUE,,TRUE,,,,,Norfolk Crescent,+44 20 7724 8463,https://www.theheronpaddington.com/,,,,,,,,,0.92,0.9,0,0,0.95,0,,0,0.9,0,0,0,ok,,,,,,,,,,,,,,
W2,W,way,95307390,way/95307390,51.5116128,-0.1828626,The Leinster Arms,,https://commons.wikimedia.org/wiki/Special:FilePath/Leinster_Arms%2C_Bayswater%2C_W2_(3251305066).jpg,,,,,,,,,,,,,17,Leinster Terrace,+44-20-7402-4670,http://www.theleinsterarmsbayswater.co.uk/,Q26516308,,,,,,,,,,,,,,,,,,,,scrape_failed,too_short:46_chars,scrape_failed,too_short:46_chars,,,,,,,,,,,
W2,W,node,10895507318,node/10895507318,51.5160154,-0.1769998,The Mad Bishop & Bear,Fuller's,,,,,,,"The Mad Bishop & Bear is a pub in Paddington Station (1st Floor), offering breakfast, lunch, dinner and drinks. It has a seasonal menu with a “New summer menu” featuring fresh, vibrant dishes, plus dining with refined pub classics made from fresh, seasonal ingredients. The bar is well stocked with a range of beers, wines and spirits, including modern craft beers and cask classics. The venue also highlights accessibility features such as step-free access and an accessibility lift, and it states that families are welcome. Dogs are also explicitly welcomed.",,,TRUE,TRUE,,,,,020 7402 2441,https://www.madbishopandbear.co.uk/,,,,,,,,,0.9,0.95,0,0.6,0,0,,0,0.95,0.95,0,0,ok,,,,,,,,,,,,,,
